label,text
normal,아 정말.. 요즘애들 자기보호는 참 예민하다. 개그였던거 같은데.. 하선호야 그 당시 그럴수 있는거고 .. 구걸 바라보는 시선이 좀 안따깝다
normal,아 좋다 둘이 너무 잘어울린다 실제로 사귀면 좋을듯
normal,아 진짜 승리 말재간 어쩌까 ㅋㅋ매력덩어리
normal,아 진짜 웃겨 죽겠네 ㅎㅎㅎ소라게 ㅋㅋㅋㅋ센스가 진짜 대단쓰
normal,아....저기....예..그래요뭐 다 좋을수는 없는거겠죠...간혹 내 흑역사가 이런거다!! 뭐 이런거 하나남겨보고싶었겠죠...
normal,아..다야..열받는다..진짜진짜 연기잘하거나 원래성격이거나와..세상얄밉..
normal,아~ 어떻해ㅜㅜ삼가고인의명복을 빌어요
normal,아~~~ 증말ㅋㅋ 뒤에서 껴안는 표정!!
normal,아가 진짜 이쁘네~~
normal,아고 웃는 게 참 예쁘기도 하고 익살스럽네요~ 소이현씨 아버님과 복싱하던 방송보니 사랑 많이받고 자라서 밝고 건강하구나 싶었어요!^0^ 그걸 아이도 이어받은 거겠죠? 많이 사랑스러워요 쪼매난 인교진ㅎㅎㅎ
normal,아고 잘생겼네~동생은오데있떠 ~아빠한테 슈ㆍ돌나가자고떼써~ㅎ
normal,아구~~ 이뽀라~^^
normal,아내 얼굴에서 박형식이 보이는디
normal,아내분 너무 미인이시네요. 동반출연 한번 해주세요. 너무 재미있게 봤어요.
normal,아내이야기 하는건 아내도 미스코리아 출신이라는 말인가?
normal,아는 와이프는 볼때마다 시간 순삭.16부작 너무 짧아 20부작으로 연장가자 어짜피 후속드라마 편성 10월이던데 추석때도 아는 와이프 보여줘라!!!!
normal,아니 결혼해서 아이 낳은게 그렇게 욕먹을 일인가 진짜 ㅋㅋㅋㅋㅋㅋㅋ 축하해주지는 못할 망정 악플이나 남기네 보기 진짜 안좋다
normal,아니 공연장가봐라 사람미어터진다 환불문의같은소리하네 1년을기다렸다ㅠ나는간다!!!!!!!오늘 부산터뜨리자~~~~~~
normal,아니 근데 사실 방송타고 하면 골목상권으로좁혀서 생각안해도되지않나..? 9000원으로먹는건 그쪽 동네사람들이아니라 전국각지에서 몰려온 사람들이잖아
normal,아니 근데 정유미가 누굴 만나든 왜이렇게들 머라하시는지?설령 남자 쪽이 문제가 있다해도 정유미가 만나고 싶으면 만나는거지
normal,아니 근데 출연진은 유재석인데 카메라 돌리면서 연예인 일상찍는게 대부분이고 그 일상속에 유재석이 항상 함께하는것도아니면서 유재석은 왜 출연진에속하는거죠..? 참 희한하네..
normal,아니 돈도 많을텐데 온라인에서 말고 직접 가서 응원좀 하던지...난 정말 경비만 있었음 가서 일정대로 따라 다니며 응원하고 싶던데....
normal,아니 땐 굴뚝에 연기나랴
normal,아니 무슨 죽을 죄 지은것도 아니고 사람들 진짜 너무 하네요 .한사람 인생을 쥐락펴락하는게 무섭네요 앞으로는 돈관계 확실히 하며 사세요 ~ 이승윤씨도 매니저도 응원할게요 전참시에서는 하차없이 쭉 하셨음 좋겠어요
normal,아니 무엇보다 그냥 안재현미모가 젤 오짐
normal,아니 부모가 한 짓을 왜 마닷한테 물어? 힘내라 마닷 . 돈 많이 벌어서 사기친돈 갚으면된다
normal,아니 브라 안한게 뭐 어때서????? 정말 이해 안감 한국에서나 이런시선 이런일이 이슈가 되는듯. 왜일까. 자연스런 인간의 신체인데 왜 한국은 유난할까?
normal,아니 왜 멀쩡한 부부가 굶고 살지? 그냥 외식만 하나봄
normal,아니 왜 박한별이 욕먹음...?
normal,아니 윤지성은 아니지ㅋㅋㅋ 애초에 윤지성 소속사에서 부탁해서 조작까지 했으면 끝까지 윤지성은 그 소속사에 붙잡혀 있어야 정상이지 근데 계약 종료 되자마자 나갔잖아
normal,아니 저 금동현 자리에 진우가 있어야 한다며 ??
normal,아니 저런 게시글을 올린 의도가 뻔히 보이니깐 그러는거지...
normal,아니 코 피어싱 했다고 아팠겠다고 형들한테 얘기해주고 있잖아 ;;
normal,아니??지안이 황금빛내인생은 언제부터야??
normal,아니ㅋㅋ 뭐라해야되냐..노출이 문제라기보단 디자인이..귀도 붙이고좀.. 게임캐릭터한테도 제발 저런의상 좀 안입히면 안되냐 싸우는데 누가저런 옷을 입고싸워
normal,아니길 바랬는데. 그런식으로 친하지 않길 바랬는데... 둘 다 어렸을 때 가수가 되기 위해 열심히 했던 사람들인데 왜 지금은 이렇게 된 거야...
normal,아니라고 카이스트랑 재계약의논중이란다야
normal,아니라고 해줘요 함정에 빠진거라고 해줘요ㅠㅠㅠㅠ이런 나쁜일을 할사람 아니잖아요
normal,아니지 설아 진우가 잘되면 친구로서 태랑이도 힘듬...윤박이라는 배우가 필요없어짐...고로 설아 진우는 이어질수 없음
normal,아대박 진짜줄알고 이국주 계탔다생각했는데 프로그램이라니..
normal,아들낳고 딸 낳으신 부모들은 딸바보가 될수밖에 없다~~^^;
normal,아들은 장동건 닮고 딸은 고소영 닮아라....보기 좋습니다
normal,아들은 제아들ㅋㅋㅋ개는 우리허쉬ㅋㄱㄱ
normal,아들이 너무 귀염성 똑부러지네~~개리씨 응원합니다..
normal,아들이 너무 불쌍합니다. 씩씩하게 잘 크길...
normal,아들이 넘 귀엽고 잘생겼어요어릴적 애기때도넘 이뻤는데정말 귀업고 바르게 자랐어요
normal,아들이 뭔잘못이여....마이크로닷은 잘못이 없습니다
normal,아따 남보라 겁나게 이뻐버리네
normal,아름다운 종료 기대되요. 빨리 보고 싶어요.
normal,아름다운세영손에 물무치고 살게해줄게컴온 ㅋ
normal,아름답다는 말이 어울리는 분
normal,아무도 관심없는데 왜 자꾸 신비주의 가수라고 마스크끼고 나옴?ㅋㅋㅋ
normal,아무래도 윗선에서 장자연 묻으려고 프레임을 짠거같네. 윤지오의 발언을 거짓으로 몰아 장자연 죽음을 덮는거지. 달을 보라고 손가락으로 가리키니 사람들이 달은 안보고 손가락만 보는 꼴ㆍ
normal,아무리 공인이기에 행동을 더 조심해야하는건 이해하지만 무슨이유든 성형하는것 까지 대중의 허락을 받아야하는건가요? 휴 진심 피곤하겠네요 구하라씨 ㅜㅜ
normal,아무리 나이가 어려도 남편을 존중해주세요 애기도 태어났는데 남편한데 너 라고 하니 정말 듣기 거북하네요
normal,아무리 둘이 행복해보여도 애가 없어서 그런지 어딘가 허전해보이는데....? 아무리 세상이 엿같아도 나랑 배우자 꼭 닮은 아이있으면 더 좋을듯!
normal,아무리 이찬원 1등이라고 난리쳐도 안되는거야! 왜? 대한민국 에 찬원이 처럼 부르는 가수는 많으니까^^ 하지만 임영웅이나 안성훈 처럼 부르는 가수는 없으니까 그게 팩트니까 !!
normal,아무리그래도 오나라 머리끄댕이잡고 메이플시럽은 넘했다
normal,아무리연기라해도 그눈빛보면 어느정도 느낄수있지 사귄다에한표~~키스신도무지많던데 없던감정도생길듯 잘어울림요~
normal,아뭐야 고래...... 조와햇엇는데 이제안조와해야지!
normal,아버지 방송보시고 건강회복하셨으면 좋겠어요
normal,아버지 잠복경찰일듯
normal,아부지 그기서 왜 튀어나온당가? 정경호 멋있당~
normal,아빠 닮았네
normal,아빠가 거기서 왜 나와 ㅋㅋㅋㅋㅋㅋㅋ......
normal,아빠닮으면 남편복있다던데
normal,아빠랑 너무 닮았네요.ㅋ
normal,아쉬움 같은 소리함묘..하차하고 tvN에서 하는 새프로 미쓰코리아로 갈아 탐묘..한고은님 나오는 프로 .. 같은 tvN 문제는 없슴묘..
normal,아쉽네요 정치 풍자 더 보고싶었는데
normal,아아 커플 너무 좋아요 달달
normal,"아아 커플 넘 달달해 심장 폭격 당하는것 같아~ 오창석 대존잘 오늘 비주얼 최고.. 야구장에서 진정성 있는 고백도 완전 심쿵, 이남자 스윗 넘 멋지다.. 아아 커플 넘 사랑스럽고 예쁜 커플 끝까지 좋은 인연 되길~^^"
normal,아역에서 성인역으로 변신의 올바른 예
normal,아유 이뻐라
normal,아유~~~~예뻐라!^^ 밝게 맑게 커라~♥
normal,아육대 풋살 씹어드시던 분인데 이젠 아육대 풋살종목도 없어져서 노지훈씨를 못보네...ㅠㅠ
normal,아이 귀여워~~ ^^
normal,아이가 정말 예쁜것 같아요!!!!! 두분을 정말 많이 닮은것 같아서 끼도 재능도 다 많을것 같다는 생각이 들어요 아기가 아직 어리지만 미래에 어떤 모습일지 정말 궁금하네요 !!!
normal,아이고 연예인 못믿는다ㆍ너무다들 연옌 부러워할거없음ㆍ이용진을 못믿는다는게 아니라 연예인세계가 그렇더구만ㆍ단 유재석은 믿겠더라 ㅋㅋ
normal,아이고!!! 같은 강동구 주민이네유~~~~한번 먹으러 가야겠어유
normal,아이돌들 연기하는것도 이제 더는 못봐주겠다.. 이렇게 예쁜연기자들 많이 발굴해서 잘 키웠으면 좋겠음
normal,아이들이 엄마 닮아서 다 귀여워요~ +_+
normal,아이를 키우시면 진정 이 나라가 어떤 방향으로 가야하는지 깊이...깊이...생각해 주세요! 지금의 이 정권...무조건 편드는 건 정말 아니지 않나요?
normal,아이언맨 나타샤가죽다니k토르도망가지고아직도여운이 강하게남는다
normal,아이언맨이랑 나타샤 죽습니다 너무 슬픕니다
normal,아이오케이 장윤정 화이팅
normal,아이유 6년째 소니 오디오모델하는데 욕한줄이없네 ㅋㅋ
normal,아이유 너무 예쁘다. 매 화마다 예쁜 아이유 머리랑 스타일링 보는 맛도 쏠쏠함
normal,아이유 따라하지마
normal,아이유 어제 사극연기씬은 놀라울정도로 대단했어요. 이젠 가수보다 배우가 더 잘어울리는듯
normal,아이유는 가수들과는 다른 선상에서 봐야지 그냥 연기자 그것도 백상최우수상 후보
normal,아이유랑 결혼하세요
normal,아이즈원 민주 뭔 일 있는줄 ㅋㅋ
normal,아주 좋은 매니저로 크게 성장할것이구먼
normal,아직 이정도가지고 인기 체험하긴 이르지 않나 더 높이 올라가봐야 변할지 안변할지 알겠지
normal,아직 잘 몰겠음 무슨 속사정이있을듯 넘 맘이아파야 여자하나 잘못만나 그나이에 어째여
normal,아직모르는사실을두고 퇴출이란 너무심하네양쪽말은안들어보고 이렇게 한사람또매장
normal,아진짜엥가이해라 사람없으면 앉을수있는거지 말그대로 배려석이지 임산부있으면 비켜주면되는거구만
normal,아진짴ㅋㅋㅋㅋㅋ오랜만에 눈물날정도로 웃었다ㅋㅋㅋㅌ
normal,아프면 병원가야지.. 그냥 아파서 누워있다는 건 신뢰가 좀 안감
normal,아프지마 장디매ㅠㅠ!!!
normal,악 해피엔딩 가자구
normal,악마를 보았다 인육먹는 신 인상적이었습니다
normal,악플 달시간에 잠이나 자라 보기싫음 안보면 되고 듣기싫음 귀닫음 되는일을 굳이 댓글다는 인간들아~~너네는 얼마나 제대로 된 삶을 산다고 여기까지와서 악플 다냐
normal,악플 캡쳐 완료
normal,악플달면 삶이 좀 나아지냐?????????????
normal,악플러들 댓글캡쳐 !!현아야 악플러고소할때 회사게시판에첨부해서올려줄께!!!당당하게 무대에서빛나길바래?
normal,악플러들아. 참 못났다. 남의 노력에 찬물끼얹을 생각말고.본인들이나 돌아봐라.
normal,악플러말은 믿고거르세요.런닝맨보다 재밌는프로가 어딨다고..악플러도 꼬박챙겨보는 꿀잼예능아니겠어요?ㅋ
normal,악플에 또 사람죽이지 마라 인간들아
normal,안 우셔도 될것같아요. 너무 이쁘신데!
normal,안경때문에 이슈된걸로 아는데 안경은 jtbc 강지영 아나운서가 먼저 썼는데 왜 이슈된거지? 보니깐 맨날 쓰는것도 아니더만
normal,안내상이 범인이면 반전일까?
normal,안녕하세요 하느님 드라마 아직도 생생함
normal,안녕하세요.. 다들 좋은아침입니다.. 이 글 보신 모든분들 오늘 한주의 시작인 월요일에 복이 넝꿀째 찾아올것 입니다 가족 모두가 만수무강 하길 바랍니다
normal,안봐도 갑자기 활동 중단한 사람 아님 ㅎ ?
normal,안재현 화이팅!! 딱보이드라..신혼일기 보면서..잘생각했어 이혼하고 꽃길 걷길~
normal,안재현배우 아픔딛고 일어서길 바래봅니다
normal,안재현이 뭘 잘못했다고 물어뜯고 난리임? 구혜선이 이상하지 않나? 누가봐도? 편드는게 아니라 팩트를 좀 봐라
normal,안타까운젊은이 남은생을 어찌살것인가 산 날보다 살아갈날이 더 많을텐데....
normal,안타깝다 ㅠㅠ 보살 남편 잃게되서 ㅠ
normal,안타깝다 재능있는 아티스트 중 하나였는데 타인의 이기심때문에 이렇게 됐네 그래도 남아있는 팬들 많은 것 같으니까 얼른 좋은 모습으로 복귀할 수 있길!!
normal,안타깝다 한사람의 인생이 이렇게 끝나는구나
normal,안타깝지만 탄수화물 끊고 뺀거면 조금만 먹어도 다시 돌아올 킹능성이 있어요다시 천천히 영양소 골고루 섭취하면서 빼봅시다
normal,안타깝지만 평소 생활습관이 독이된거같네요완치하시길바랍니다
normal,안하는게 정답이다 괜히 사진올리고??악플달리고??머리아프
normal,안현모가 아깝다 하는데 나이가 36이다. 그리 아까울것도 없다.
normal,안현모만 복고싶은데...
normal,알베 자기가 이탈리아에서 흔한얼굴이라고 잘생긴지도 몰랐다고함 이탈리아흔남 얼굴수준 칭찬함
normal,알았다 고마해라
normal,알츠하이머 환자는 가족이 돌보는데 한계가 있어요. 전문요양병원에서 돌보시고 가족은 병문안가시는게 좋은데. 잘 하시리라 믿어요. 그리고
normal,알콩달콩 예쁜 아아커플^^
normal,알콩달콩사는부부 넘 예쁘네요
normal,알함브라 궁전의 추억이래잖아 지들이 드라마제목 재대로 해석안해놓고 남탓오지네 이게 한국의 현실체 작가진들이나 시청자들이나 국민들이나 한국이나 다 불쌍해 경쟁사회가 낳은 증오 배신 실망 경계
normal,암 가족분들힘내세요 하이팅입니다
